timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05
1567436023,0.3,0.03017578125,10.84,849.95,1497.4,0.436572265625,8.100000000004004,10.84,0.25,1,7286.982
1567436038,0.3,0.03017578125,8.77,849.95,1497.4,0.436572265625,8.100000000004004,8.77,0.25,1,4409.2559999999985
1567436054,0.3,0.03017578125,8.35,715.6,1540.6,0.43583984375,7.849999999998545,8.35,0.25,1,5429.221
1567436070,0.3,0.03017578125,10.61,5612.95,6671.0,0.437109375,37.25000000000364,10.61,0.25,1,5429.221
1567436087,0.3,0.03017578125,10.61,8551.3,9459.95,0.4375,54.20000000000073,10.61,0.25,1,5429.221
1567436102,0.25,0.028125,12.0,4550.25,5657.75,0.434375,31.149999999997817,12.0,0.2,1,5429.221
1567436118,0.25,0.028125,12.53,4550.25,5657.75,0.434375,31.149999999997817,12.53,0.2,1,5429.221
1567436134,0.35,0.0322265625,14.54,4105.05,5183.55,0.4380859375,30.79999999999927,14.54,0.3,1,5429.221
1567436150,0.25,0.028125,14.54,4233.75,5295.8,0.43447265625,29.94999999999891,14.54,0.2,1,5429.221
1567436166,0.35,0.033984375,14.96,4293.9,5307.15,0.46142578125,30.600000000004002,14.96,0.3,1,6558.734
1567436182,0.25,0.028125,12.669999999999998,4175.0,5197.9,0.434716796875,30.99999999999455,12.669999999999998,0.2,1,6558.734
1567436197,0.25,0.028125,11.17,4175.0,5197.9,0.434716796875,30.99999999999455,11.169999999999998,0.2,1,6558.734
1567436214,0.3,0.03017578125,11.1,4242.05,5190.85,0.436474609375,30.200000000004373,11.1,0.25,1,6558.734
1567436230,0.3,0.03017578125,11.1,4317.5,5104.9,0.436669921875,30.59999999999491,11.210000000000004,0.25,1,6558.734
1567436246,0.25,0.028125,11.21,4231.0,5135.35,0.433642578125,31.15000000000691,11.21,0.2,1,6558.734
1567436262,0.3,0.03017578125,11.169999999999998,4273.85,5091.25,0.43701171875,31.44999999999527,11.169999999999998,0.25,1,5429.221
1567436278,0.3,0.03017578125,11.14,4273.85,5091.25,0.43701171875,31.44999999999527,11.14,0.25,1,6558.734
1567436294,0.3,0.03154296875,11.22,4396.85,5164.2,0.434619140625,30.65000000000509,11.22,0.2,1,6937.888000000001
1567436309,0.3,0.03017578125,11.22,4352.9,5175.05,0.436669921875,31.54999999999745,11.22,0.25,1,6937.888000000001
1567436325,0.3,0.03017578125,11.32,4380.9,5144.0,0.436328125,30.79999999999927,11.32,0.25,1,6937.888000000001
1567436341,0.25,0.028125,11.21,4404.8,5145.1,0.441162109375,30.79999999999927,11.21,0.3,1,6937.888000000001
1567436357,0.25,0.028125,11.23,4404.8,5145.1,0.441162109375,30.79999999999927,11.23,0.3,1,6937.888000000001
1567436373,0.3,0.03017578125,11.24,4484.35,5007.15,0.43662109375,31.899999999995998,11.24,0.25,1,6937.888000000001
1567436389,0.25,0.028125,11.24,4388.85,5039.15,0.4341796875,31.25,11.24,0.2,1,6937.888000000001
1567436405,0.35,0.03359375,11.23,4472.15,5183.7,0.436767578125,31.50000000000545,11.23,0.25,1,6558.734
