timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05
1567279134,0.31666000033331665,0.031672584665037584,0.036988595024693316,425.3689023882139,1393.0899838341415,0.4306569095373356,7.984724097128503,0.1109745346366018,0.21666250020832287,4,2715.4509999999996
1567279149,0.31666666666666665,0.03212890625,0.03913902152446189,217.05,842.3666666666667,0.43072916666666666,3.883333333333297,0.11742581435464115,0.21666666666666667,5,2579.467333333333
1567279196,0.3125,0.0312744140625,0.2147092111897793,278.3125,1055.9625,0.430859375,6.887500000000028,0.644118883569338,0.225,6,2408.332000000001
1567279211,0.25,0.02802734375,0.22255541666666664,281.8,867.15,0.431787109375,6.887500000000028,0.6676537499999999,0.2,1,2408.332000000001
1567279227,0.3,0.030078125,0.3004048611111111,233.35,920.7,0.433935546875,6.7624999999999975,0.9012033333333334,0.25,1,2306.672
1567279242,0.25,0.02802734375,0.2962122222222222,246.25,869.05,0.431494140625,6.687500000000068,0.8886183333333333,0.2,1,2306.672
1567279258,0.3,0.030078125,0.86,207.9,808.75,0.434228515625,8.925000000000026,0.86,0.25,1,2316.32
1567279273,0.25,0.02802734375,0.86,231.6,902.95,0.4314453125,4.149999999999636,0.86,0.2,1,2316.32
1567279298,0.3,0.030078125,0.33,304.5,925.0,0.43427734375,5.149999999999864,0.33,0.25,1,2331.297
1567279330,0.25,0.02802734375,0.27,408.2,991.25,0.432470703125,6.800000000000068,0.27,0.2,1,2331.297
1567279345,0.3,0.030078125,0.3599964000359997,3120.1,1337.6,0.434716796875,20.15000000000045,0.35999640003599964,0.25,1,2331.297
1567279361,0.25,0.02802734375,0.35999640003599964,545.1,880.9,0.432275390625,4.499999999999886,0.3599964000359997,0.2,1,2331.297
1567279376,0.3,0.030078125,0.99,2192.05,1032.9,0.435400390625,7.949999999999591,0.99,0.25,1,2353.308
1567279392,0.3,0.030078125,1.22,2192.05,1032.9,0.435400390625,7.949999999999591,1.22,0.25,1,2353.308
1567279407,0.25,0.02802734375,1.2200488019520779,313.4,907.4,0.43193359375,4.650000000000318,1.2200488019520779,0.2,1,2382.177
1567279423,0.3,0.030078125,1.220048801952078,225.8,848.7,0.434521484375,3.8999999999998636,1.220048801952078,0.25,1,2382.177
1567279438,0.25,0.02802734375,1.02,209.35,807.85,0.431298828125,3.7999999999999545,1.02,0.2,1,2353.308
1567279454,0.3,0.030078125,0.930009300093001,233.4,903.75,0.43349609375,4.250000000000114,0.930009300093001,0.25,1,2353.308
1567279469,0.3,0.030078125,0.3,233.4,903.75,0.43349609375,4.250000000000114,0.3,0.25,1,2382.177
1567279485,0.25,0.02802734375,0.05999999999999999,213.55,851.7,0.431396484375,3.8499999999999086,0.05999999999999999,0.2,1,2406.983
1567279500,0.3,0.030078125,0.05999999999999999,215.35,862.05,0.433251953125,3.8499999999999086,0.05999999999999999,0.25,1,2406.9829999999997
1567279516,0.25,0.02802734375,0.05999999999999999,223.0,861.0,0.43173828125,4.0500000000002965,0.05999999999999999,0.2,1,2382.177
1567279531,0.25,0.02802734375,0.05,223.0,861.0,0.43173828125,4.0500000000002965,0.05,0.2,1,2406.9829999999997
1567279547,0.3,0.030078125,1.39,1201.2,1140.6,0.433642578125,9.099999999999682,1.39,0.25,1,2382.177
1567279562,0.25,0.02802734375,1.39,18828.9,2578.0,0.439013671875,72.25000000000024,1.39,0.3,1,2382.177
1567279578,0.35,0.03349609375,2.15,234.4,915.6,0.43388671875,4.700000000000274,2.15,0.25,1,2382.177
1567279593,0.25,0.02802734375,2.27,225.3,898.9,0.432763671875,4.049999999999727,2.27,0.2,1,2406.9829999999997
1567279609,0.25,0.02802734375,2.2699773002269974,225.3,898.9,0.432763671875,4.049999999999727,2.2699773002269974,0.2,1,2426.576
1567279624,0.3,0.030078125,2.3400000000000003,209.25,826.4,0.4345703125,3.75,2.3400000000000003,0.25,1,2426.576
1567279640,0.25,0.02802734375,2.3400000000000003,7017.15,2076.15,0.43544921875,25.649999999999977,2.3400000000000003,0.25,2,2426.576
1567279655,0.3,0.030078125,1.7,1936.8,1151.7,0.438330078125,10.300000000000297,1.7,0.3,2,2433.241
1567279671,0.3,0.030078125,0.95,1936.8,1151.7,0.438330078125,10.300000000000297,0.95,0.3,2,2426.576
1567279686,0.25,0.02802734375,1.07,2693.55,1383.15,0.4328125,14.800000000000182,1.07,0.2,2,2433.241
