sep=;
Time;AVG RR;SUM RR;stddev q0.9;stddev q0.5;avg latency (quantile 0.9);avg latency (quantile 0.5);CPU;Inter;CTXSW;KBIn;PktIn;KBOut;PktOut;Worker count
2019-07-24T14:54:08+02:00;32.089679103208965;32.089679103208965;0;0;32649.398;14688.213;51.97358547200963;5359.547751263194;7998.449147030867;0.022522152809044974;0.2001100605332933;0.4293865532292761;0.2001100605332933;1
2019-07-24T14:55:08+02:00;32.04230984563704;32.04230984563704;0;0;33072.332;16122.865;50.50989802039604;5165.866826634673;8177.114577084582;0.027777647595480903;0.29994001199760045;0.4317495875824835;0.24995000999800038;1
2019-07-24T14:56:08+02:00;32.04096122883686;32.04096122883686;0;0;33072.332;16122.865;50.24751237561883;5221.811090554528;8086.454322716137;0.02251089116955848;0.20001000050002501;0.4295624937496875;0.20001000050002501;1
2019-07-24T14:57:08+02:00;32.080962428872866;32.080962428872866;0;0;35421.786;21623.711;49.23007699230062;5415.058494150585;8153.134686531347;0.02250751487351265;0.19998000199980004;0.4279845452954705;0.19998000199980004;1
2019-07-24T14:58:08+02:00;32.09096272888186;32.09096272888186;0;0;36186.186;22185.823;53.11172206948294;5163.159210197451;7779.905023744064;0.02572599037740565;0.24993751562109473;0.4286526024743814;0.1999500124968758;1
2019-07-24T14:59:08+02:00;32.06903792886214;32.06903792886214;0;0;36186.186;22778.645;53.60695895615672;5424.786282057691;8317.102434634804;0.025728562590611407;0.24996250562415637;0.4297206981452782;0.1999700044993251;1
2019-07-24T15:00:08+02:00;32.06903792886214;32.06903792886214;0;0;36186.186;21623.711;50.2624343914022;4941.314671332168;7797.500624843789;0.022504139590102477;0.1999500124968758;0.42899431392151965;0.1999500124968758;1
2019-07-24T15:01:08+02:00;32.08;32.08;0;0;35421.786;22778.645;52.10239488025607;5302.934853257337;7924.903754812259;0.02250864019299035;0.19999000049997498;0.42947071396430175;0.19999000049997498;2
2019-07-24T15:02:08+02:00;16.711593630477715;33.42318726095543;9233.073;4397.037500000004;26188.713;15466.0425;32.26296763454752;3348.0023990207255;5305.356258620268;0.02250977243420616;0.20000006050001828;0.42753798333414617;0.20000006050001828;2
2019-07-24T15:03:08+02:00;15.972723582548314;31.945447165096628;9202.791500000001;3445.8720000000008;26218.9945;16281.886;31.007300815085756;3412.1548661691513;5455.8575488530405;0.024562389069532863;0.25001875156264064;0.4300371621155378;0.25001875156264064;2
2019-07-24T15:04:08+02:00;15.993431313737254;31.98686262747451;8488.503000000002;1324.002500000005;26933.283;14160.0165;30.652767785771275;3312.85981215028;5278.228717026379;0.02411209704111711;0.22492006394884095;0.4266852143285372;0.1749400479616307;2
2019-07-24T15:05:08+02:00;16.08;32.16;8052.242500000005;496.34849999997454;25384.339500000002;14987.6705;32.05521978758415;3402.9941411587674;5407.047905634634;0.02617011405123408;0.2749825053740189;0.4296065740521454;0.2249862543117158;2
2019-07-24T15:06:08+02:00;16.030960897673665;32.06192179534733;8052.242500000005;1262.817000000001;25384.339500000002;14098.830999999998;30.22209379732088;3333.4474354935005;5395.982231315807;0.0224945817963371;0.19986509118827933;0.42668956108160205;0.17488257894684833;2
2019-07-24T15:07:08+02:00;16.15024255727672;32.30048511455344;709.1499999999764;506.7904999999896;19153.93;13984.531500000001;31.136910131514057;3342.8613262505582;5374.396494910396;0.024556252983346783;0.24995629279271475;0.4305406276710342;0.2499750362345719;2
2019-07-24T15:08:08+02:00;16.060726492899345;32.12145298579869;2113.544500000021;972.8444999999991;23404.3325;14269.3095;30.35776638319154;3310.0982616308156;5237.778064032016;0.024127530073630568;0.22506253126563283;0.43143157271995375;0.22506253126563283;2
2019-07-24T15:09:08+02:00;16.11837706656053;32.23675413312106;3997.5730000000003;1235.7274999999825;23860.653;14006.426500000001;32.8925464535693;3353.2239721380593;5407.569391303457;0.024558704987473978;0.2499812515623594;0.4314129360490123;0.2499812515623594;2
2019-07-24T15:10:08+02:00;16.055002351605502;32.110004703211004;4060.7534999999953;873.9779999999939;23923.8335;13617.344000000001;30.96443592087573;3295.8899844679145;5333.580550431816;0.022513144623180464;0.20003002250877916;0.42904388006393424;0.20003002250877916;2
2019-07-24T15:11:08+02:00;16.159920950790493;32.319841901580986;5304.612000000004;873.9779999999939;22679.975;13617.344000000001;31.282353867235926;3353.8268131256345;5422.185248340258;0.024536032963684416;0.24975047469992884;0.4303802765863129;0.24975047469992884;2
2019-07-24T15:12:08+02:00;16.120163803276064;32.24032760655213;5304.612000000004;61.269000000089996;22679.975;12682.097;31.488203343974;3342.233190861024;5397.482897610133;0.022517648829388236;0.2000700425274929;0.4296184496650566;0.2000700425274929;2
2019-07-24T15:13:08+02:00;16.12008015402556;32.24016030805112;3346.8995000000023;267.40349999999;24637.6875;12844.961500000001;31.901095354825337;3429.3909182509724;5503.137257502882;0.024555635993308598;0.24995001249650103;0.4294306001309359;0.22495251224652602;2
2019-07-24T15:14:08+02:00;16.050242404062075;32.10048480812415;2679.551000000008;120.7464999999514;25305.036;12622.6195;30.28225331158564;3320.497541778779;5317.798901996304;0.02573435196748274;0.25001875156264064;0.4279129116038166;0.17501250100008753;2
2019-07-24T15:15:08+02:00;16.039841303173937;32.07968260634787;2679.551000000008;10.078500001421451;25305.036;12491.7945;31.203306184928003;3388.8827342295135;5379.845421918262;0.023525390231394;0.2249013205097926;0.4304179456453888;0.2249013205097926;2
2019-07-24T15:16:08+02:00;16.034504429734216;32.06900885946843;2679.551000000008;286.14150000002905;25305.036;12163.7665;31.8310214367904;3387.8717732252735;5333.792728500675;0.024128174060186226;0.22506878783330833;0.42780337290978787;0.17505503026664665;2
2019-07-24T15:17:08+02:00;16.16516165161652;32.33032330323304;2679.551000000008;381.9915000000039;25305.036;12099.7245;31.735834916745674;3365.0362618130907;5298.908047902395;0.023535719022279238;0.22500500025001252;0.4304794768547021;0.22500500025001252;2
2019-07-24T15:18:08+02:00;12.946442356233778;25.892884712467556;0;0;22625.485;12481.716;33.749982334374955;3681.3159342032895;5996.800159992;0.02250864019299035;0.19999000049997498;0.4265411729413529;0.14999250037498124;1
2019-07-24T15:19:08+02:00;26.38630591717159;26.38630591717159;0;0;22625.485;13959.986;50.65740138979208;4977.053441983702;7905.664150377444;0.024556863345498173;0.24996250562415637;0.4316247094185872;0.24996250562415637;1
2019-07-24T15:20:08+02:00;32.06454902666546;32.06454902666546;0;0;22625.485;13822.977;51.71136909527634;5145.1661329063245;7984.987990392313;0.022527787855284226;0.20016012810248196;0.43403863715972774;0.2502001601281025;1
2019-07-24T15:21:08+02:00;32.03935921281575;32.03935921281575;0;0;21235.798;13959.986;51.52091254752824;5005.253151891135;7920.55233139884;0.024575292050230138;0.25015009005403244;0.4325837690114068;0.25015009005403244;1
2019-07-24T15:22:08+02:00;32.05903822885314;32.05903822885314;0;0;21235.798;13753.665;48.99999999999978;5453.65;8390.25;0.022509765625;0.2;0.430224609375;0.2;1
2019-07-24T15:23:08+02:00;32.07032070320703;32.07032070320703;0;0;21235.798;14082.972;49.247462373118765;5324.116205810291;7961.848092404621;0.02456177496374819;0.2500125006250313;0.43200402207610383;0.2500125006250313;1
2019-07-24T15:24:08+02:00;32.07032070320703;32.07032070320703;0;0;22561.22;14082.972;50.1276851434584;4823.293775975164;7641.229783185619;0.02254245218066196;0.20029042111061038;0.431485028291022;0.20029042111061038;1
2019-07-24T15:25:08+02:00;32.05288475962837;32.05288475962837;0;0;23546.453;14523.06;50.20746887966787;5215.017747337899;7937.959306104084;0.024556863345498173;0.24996250562415637;0.4322105590411438;0.24996250562415637;1
2019-07-24T15:26:08+02:00;32.07160358017901;32.07160358017901;0;0;26308.079;14266.427;48.032795080737976;5118.982152677098;8073.98890166475;0.022506389666550018;0.1999700044993251;0.4299648021546768;0.1999700044993251;1
2019-07-24T15:27:08+02:00;32.039679603203965;32.039679603203965;0;0;26308.079;14856.907;48.58971794358828;5313.262652530507;7948.63972794559;0.02251426847869574;0.20004000800160032;0.4309944020054011;0.20004000800160032;1
2019-07-24T15:28:08+02:00;32.05;32.05;0;0;29125.702;14856.907;49.90500949905019;5235.526447355265;7966.553344665534;0.02250751487351265;0.19998000199980004;0.43091393985601445;0.19998000199980004;1
2019-07-24T15:29:08+02:00;32.06967930320697;32.06967930320697;0;0;31478.85;17168.839;49.42362393333005;5202.305504266679;8000.2994161385295;0.022465957008832773;0.19961075901991115;0.42943603722740653;0.19961075901991115;1
2019-07-24T15:30:08+02:00;32.05;32.05;0;0;31583.472;17168.839;49.067360104015314;5003.800570085513;7730.25953893084;0.02251314259638946;0.2000300045006751;0.4306798363504526;0.2000300045006751;1
2019-07-24T15:31:08+02:00;32.059999999999995;32.059999999999995;0;0;31583.472;19961.06;49.9999999999994;4927.913956978489;7607.903951975989;0.022521026138069035;0.20010005002501252;0.4305863869434718;0.20010005002501252;1
2019-07-24T15:32:08+02:00;32.05845895477628;32.05845895477628;0;0;31583.472;19559.068;49.62826206277175;5158.225637443241;8176.887380869218;0.022463715009231076;0.19959083878049996;0.4294906379422184;0.19959083878049996;1
2019-07-24T15:33:08+02:00;32.059999999999995;32.059999999999995;0;0;32516.245;20482.099;49.134740422126846;5282.58477543263;7890.717215164549;0.024567917250175052;0.250075022506752;0.4326981688256477;0.250075022506752;1
2019-07-24T15:34:08+02:00;32.05;32.05;0;0;32516.245;19559.068;47.630485913025346;5221.137967272181;7838.462693289296;0.022528915202922484;0.20017014462292948;0.43186122266426463;0.20017014462292948;1
2019-07-24T15:35:08+02:00;32.05096152884587;32.05096152884587;0;0;32516.245;19559.068;50.829502298621236;4919.248450929442;7611.982810313812;0.024545819383369978;0.2498500899460324;0.43162579015090946;0.2498500899460324;1
2019-07-24T15:36:08+02:00;32.07405554165624;32.07405554165624;0;0;32516.245;18386.596;48.235352929414034;5145.820835832833;7460.707858428314;0.02250526457208558;0.1999600079984003;0.42989448985202955;0.1999600079984003;1
2019-07-24T15:37:08+02:00;32.05;32.05;null;null;null;null;51.34756737836882;4947.947397369869;7510.175508775439;0.02456177496374819;0.2500125006250313;0.43273648057402875;0.2500125006250313;2
2019-07-24T15:38:08+02:00;16.598349983390513;33.196699966781026;151394.98;2553.8680000000068;182596.443;15314.961000000001;31.32893729603471;3227.871745657697;5222.369463892279;0.025149584263710712;0.25003125531351583;0.42900861505117666;0.2250300052510127;2
2019-07-24T15:39:08+02:00;16.095;32.19;152165.38700000002;1466.7545000000132;181826.036;14227.8475;30.996473267255674;3349.923436842153;5385.887818999657;0.025147654428552196;0.25001250625087523;0.426852732872842;0.17501250475072516;2
2019-07-24T15:40:08+02:00;16.27;32.54;152165.38700000002;1368.9855000000002;181826.036;14130.0785;30.514753126302054;3297.9383969606315;5250.2325561894295;0.023542325600391198;0.22506131686331915;0.4288024950018787;0.20006506630090354;2
2019-07-24T15:41:08+02:00;17.20875818627206;34.41751637254412;2078.715999999989;357.571999999936;19351.489;13118.665;35.391729463241816;3758.6442324377726;5879.6441054710285;0.02705439461970522;0.2750387638165356;0.43838710335164444;0.22504126369154184;2
2019-07-24T15:42:08+02:00;24.445;48.89;2078.715999999989;52.96799999988905;19351.489;12708.125;51.57159921949862;4889.417969059517;7471.739036884841;0.02354242620375173;0.2250637993468084;0.4307305661154198;0.2250637993468084;2
2019-07-24T15:43:08+02:00;31.44484255157448;62.88968510314896;2349.049499999995;291.13600000002873;23672.3665;12469.957;54.739054067559145;5098.499650209874;7776.432755346792;0.02352779250418499;0.22492504497301619;0.4303879732707251;0.22492504497301619;2
2019-07-24T15:44:08+02:00;31.009999999999998;62.019999999999996;1141.6705000000081;552.1459999999795;20181.6465;12730.967;50.46260005002479;4859.378814407204;7409.771248124062;0.025152920698630565;0.2500625312656328;0.43074727060796025;0.22505002501250626;2
2019-07-24T15:45:08+02:00;25.350522913311373;50.701045826622746;1141.6705000000081;558.4209999999938;20181.6465;12737.242;35.65969701728303;3740.4878332695325;5905.794972739977;0.02353137170552446;0.22496002099210322;0.4306479785940597;0.22496002099210322;2
2019-07-24T15:46:08+02:00;15.40492626017807;30.80985252035614;1137.6775000000482;1554.595499999993;22567.8825;13558.4465;23.389216459556806;2624.566510985659;4409.388661997735;0.023527076057333507;0.22492502998650643;0.42912199600700174;0.1999300289867064;2
2019-07-24T15:47:08+02:00;9.49011410987429;18.98022821974858;439.0609999998949;1880.5264999999958;18600.915;13232.5155;17.668836362110042;2204.615737587559;3829.7144167639426;0.023536947172438004;0.2250175015001375;0.43081857937304746;0.2250187516876594;2
2019-07-24T15:48:08+02:00;10.663673743775043;21.327347487550085;1547.7709999999915;1923.7539999999972;22157.789;13826.523000000001;29.39646982349172;3219.5359767988402;5242.237111855593;0.023536333066653335;0.22501125056252813;0.43068559677983903;0.22501125056252813;2
2019-07-24T15:49:08+02:00;16.968521251387262;33.937042502774524;756.1875;1547.5599999999965;22949.3725;14202.717;35.83085152556728;3766.305347134884;5974.786483833672;0.025154691732660574;0.2500875456499825;0.43167277841714263;0.22507378808332085;2
2019-07-24T15:50:08+02:00;21.97338054623519;43.94676109247038;1135.0550000000346;1169.39499999998;24840.614999999998;13943.647;43.42868415024094;4263.407749001705;6670.633763537095;0.023544062339008964;0.22508628432659658;0.42911612730933607;0.2000787820759214;2
2019-07-24T15:51:08+02:00;26.245274305486113;52.490548610972226;2716.2845000000075;839.7949999999963;28691.9545;14273.247;48.100663990272245;4737.456293271001;7307.464939711597;0.026763963012632605;0.2750650196315585;0.43378929033982466;0.2750650196315585;2
2019-07-24T15:52:08+02:00;31.809723953235522;63.619447906471045;2453.4789999999807;1302.4110000000044;28954.760000000002;14735.863;56.58292112906803;5423.146636876934;8319.323367528961;0.02354591937160492;0.22511392450012907;0.43475818199509675;0.27517149070126035;2
2019-07-24T15:53:08+02:00;35.01516705867362;70.03033411734724;3251.7880000000364;1150.758500000001;31454.731999999996;15275.0265;59.494234772136636;5575.02869515977;8451.065116612957;0.02349382959885237;0.22458370653493415;0.43049319085881876;0.22458370653493415;2
2019-07-24T15:54:08+02:00;35.089129142667645;70.17825828533529;3251.7880000000364;1018.4469999999817;31454.731999999996;15555.399000000001;58.17202717916898;5727.442941804042;8457.853031992952;0.02352988766897645;0.22495001124743808;0.43105538828812595;0.22495001124743808;2
2019-07-24T15:55:08+02:00;35.30656254062866;70.61312508125732;3251.7880000000364;1153.966499999986;31454.731999999996;16059.8035;57.4079686771317;5456.4534007811635;8284.378457684114;0.02558814052630232;0.2750187846965526;0.4322933444600964;0.2500075296317734;2
2019-07-24T15:56:08+02:00;35.39015697280382;70.78031394560765;3251.7880000000364;2087.5580000000004;31454.731999999996;16993.395;58.491136961557025;5585.115563995601;8256.778448537749;0.02353362311515514;0.22498876181022276;0.43168171614286516;0.22498876181022276;3
2019-07-24T15:57:08+02:00;23.634125051578412;70.90237515473524;4651.0590479898565;3892.023087953468;28322.304666666663;19845.576333333334;50.02301005167184;4349.7039009739865;6587.709005101885;0.024604401753438494;0.2504162119500069;0.42993564491378106;0.21703942328775214;3
2019-07-24T15:58:08+02:00;22.896128667538324;68.68838600261498;2703.6512628222904;3946.320031717401;31093.959666666662;19805.789;46.11042242622301;4223.4497237391;6685.346153167873;0.025246837126838135;0.2666975132958828;0.43187953369126514;0.2666975132958828;3
2019-07-24T15:59:08+02:00;23.489765102348972;70.46929530704692;2000.0760976729327;3634.6157698625684;30555.72333333334;19557.615666666665;45.34682326299648;4193.61717526893;6545.622912334398;0.0245582956781247;0.2499741732901025;0.43153930174464866;0.2499741732901025;3
2019-07-24T16:00:08+02:00;23.51470321194778;70.54410963584334;3172.7227518407794;3298.6728589900495;28903.435666666668;18797.419666666665;44.883696888056285;4289.56140142191;6803.3173726405985;0.025626916857794575;0.2665841962800277;0.4337399440520991;0.2832433663201763;3
2019-07-24T16:01:08+02:00;25.01675163418301;75.05025490254903;3848.860312347415;2393.106737065897;29619.103333333333;17668.731333333333;50.41317252243732;4559.250926886271;7002.358393951661;0.023190325957420196;0.21663918503355215;0.4308021812742546;0.21663918503355215;3
2019-07-24T16:02:08+02:00;27.72018415361796;83.16055246085388;3664.476180854976;2332.1360875996847;29751.447333333334;17585.188;52.84504392127198;4714.5812325282795;7159.159840307238;0.024551556507670907;0.24990848771227644;0.43166147205434074;0.24990848771227644;3
2019-07-24T16:03:08+02:00;26.494983907815964;79.48495172344789;3664.476180854976;2062.385162754722;29751.447333333334;16598.302333333337;48.156107551602325;4504.403826609053;6927.460155066558;0.02427640527179319;0.23342505912609426;0.430694054438627;0.2167458830773911;3
2019-07-24T16:04:08+02:00;21.19679857084439;63.590395712533166;3664.476180854976;2142.5992340134244;29751.447333333334;16537.842666666667;36.237372474494954;3545.3187004067477;5637.284346869373;0.02456218457233113;0.2500166700006668;0.43092046794775624;0.23334666933386675;3
2019-07-24T16:05:08+02:00;14.186752276138925;42.560256828416776;2881.228439947254;2118.000352867516;28556.715999999997;16134.066666666666;25.86209021208869;2780.273659845072;4547.87995438261;0.02319701362244414;0.21669754607532113;0.43019903320901154;0.20003337903371074;3
2019-07-24T16:06:08+02:00;9.08243055392826;27.24729166178478;2881.228439947254;2677.8989584718533;28556.715999999997;15492.125;19.185573435123462;2149.901156121969;3699.2111837822595;0.023866357195780386;0.23322596354576777;0.4309638899693446;0.2332059895132584;3
2019-07-24T16:07:08+02:00;7.896640601339315;23.689921804017946;4018.707556208424;2194.500970945386;25963.61766666667;12944.701666666666;22.90112057729179;2447.6263559354616;4094.4853752981944;0.023892057104926496;0.23348610469526596;0.4315192699935661;0.23351699208430998;3
2019-07-24T16:08:08+02:00;11.229930402167971;33.68979120650391;4018.707556208424;1169.2491131677189;25963.61766666667;11959.660666666668;29.279371976684534;2896.775691570326;4678.335957070692;0.024961493146262257;0.25010338052357095;0.43126685959657524;0.23343087848118946;3
2019-07-24T16:09:08+02:00;14.666804370797792;44.000413112393375;3202.228021548579;985.5326561348801;18979.188666666665;11454.58533333333;36.11855843097046;3495.027065769158;5464.810557921229;0.023876374089780727;0.23332501166545927;0.4324957917723516;0.24999167833212596;3
2019-07-24T16:10:08+02:00;19.97068976118597;59.91206928355791;3202.228021548579;1007.8587843563287;18979.188666666665;11506.010666666667;44.748934987342516;4159.619652788548;6478.947776864649;0.028153875792898107;0.24997001124688856;0.4335526581803177;0.26663834474690523;3
2019-07-24T16:11:08+02:00;26.342102826723558;79.02630848017067;3266.5167739802387;1214.7336440708127;21285.046666666665;11441.185666666666;56.99883660344026;4964.248428093581;7460.307842726071;0.02318187488882953;0.21655510158334565;0.43063465138862517;0.21655510158334565;3
2019-07-24T16:12:08+02:00;33.12623127749836;99.37869383249509;6168.493179211914;1154.0729888233168;26157.469;11603.058666666666;63.02919384988875;5419.338040703606;7989.854823375026;0.02605434522363287;0.2669656182476624;0.43194038509383975;0.2335520924524205;3
2019-07-24T16:13:08+02:00;35.23929941114981;105.71789823344942;1025.685316937737;935.5375133302925;30010.57533333333;11714.819666666668;62.455260262447716;5536.890929015356;8088.255227716631;0.022498143695273132;0.1998967387762229;0.4300510765811904;0.1998967387762229;3
2019-07-24T16:14:08+02:00;35.326547955708655;105.97964386712597;1761.8054444754587;809.5691552832676;34209.14833333333;12016.854999999998;63.285678210738695;5277.194453078958;7781.4236797632975;0.026031164091222022;0.26673002200813645;0.43363185833591117;0.2667233513396023;3
2019-07-24T16:15:08+02:00;35.187513803084066;105.56254140925219;8926.14850386762;1502.6185368350093;42168.83533333333;15559.202333333335;68.92582742091238;4951.6521554928395;7831.448013188022;0.024387800669238548;0.23747893353777116;0.42925836137194506;0.22498268241310854;4
2019-07-24T16:16:08+02:00;26.17716967139712;104.70867868558848;10184.51743445123;1952.2367511449963;38340.55025;14145.27075;51.39418813582797;4495.941886554925;6825.827709980294;0.025357014007097615;0.2624063851219479;0.43195493169977295;0.26240826040324006;4
2019-07-24T16:17:08+02:00;26.485664429014182;105.94265771605673;8914.028152527748;4606.681800513519;39606.102249999996;19917.217;50.860440528862426;4514.8891502495235;6901.050551981227;0.023514327502601684;0.2247970809317018;0.42959237646408893;0.21230769690812185;4
2019-07-24T16:18:08+02:00;26.502432750672494;106.00973100268997;8914.028152527748;4355.884230892176;39606.102249999996;18395.62425;51.5640221117655;4523.797950109729;7089.112829409628;0.02455993304552609;0.2499937518749375;0.43159319049415457;0.2499937518749375;4
2019-07-24T16:19:08+02:00;26.42940859518754;105.71763438075016;9220.484004898744;4791.73495868893;39267.0985;20083.666250000002;51.30556185437801;4511.93359104461;7001.739002700277;0.025595417710843782;0.2501028453794564;0.4364548226950858;0.23761720985910717;4
2019-07-24T16:20:08+02:00;26.107423833840315;104.42969533536126;4081.8380709288767;1876.0596977916944;35368.73733333333;17144.229333333333;56.79046303333726;4906.597234885785;7321.204207167047;0.024554409591726684;0.24993752904501118;0.4319599427502473;0.24993752904501118;3
2019-07-24T16:21:08+02:00;23.205021559042645;92.82008623617058;1102.1628290429057;1876.0596977916944;33362.62933333334;17144.229333333333;61.376938698366146;3669.7985134492374;5561.985236310426;0.02892036258668224;0.2937076830414409;0.4903187907278181;0.2999569017484717;4
2019-07-24T16:22:08+02:00;22.953789159161264;91.81515663664506;4526126.632698139;6019.903868343049;2646523.001;20443.718999999997;56.791642632185734;3935.8937286461764;6070.815392560653;0.02655898746143765;0.28133814326887496;0.4352617910816567;0.28134158033929274;4
2019-07-24T16:23:08+02:00;23.771926412859074;95.0877056514363;4527114.919706744;5953.825053383521;2644811.23075;19915.6535;46.59814578986015;4206.553792475861;6587.562403756533;0.023028116689586146;0.2125506487954481;0.4310159368011755;0.2125506487954481;4
2019-07-24T16:24:08+02:00;18.802454753247467;75.20981901298987;4527114.919706744;5119.990878529004;2644811.23075;19652.0335;32.95671469829996;3168.101243569899;5213.018334499135;0.025128474391636544;0.24982643604897686;0.4309448020163283;0.22484141651085887;4
2019-07-24T16:25:08+02:00;10.43018951143613;41.72075804574452;4527465.927761332;5198.586627467358;2644203.36725;19969.202;20.064472401379945;2220.3824496275183;3890.7262849357535;0.02565852542333821;0.2624931253437328;0.43167865898697255;0.23749375031248438;4
2019-07-24T16:26:08+02:00;9.16266408598807;36.65065634395228;4527465.927761332;5002.210277693478;2644203.36725;18947.338499999998;26.918258134901446;2834.9558979652506;4713.736708046399;0.025661622730436415;0.26252501669524453;0.43256264703829345;0.250024391663993;4
2019-07-24T16:27:08+02:00;13.912500127129729;55.650000508518914;4527465.927761332;2342.5063528327437;2644203.36725;17718.512749999998;33.82000712485438;3309.425347986661;5383.752937396516;0.02565665698666736;0.26247690370191273;0.4313412190527104;0.23748314814280114;4
2019-07-24T16:28:08+02:00;19.37236573966309;77.48946295865235;4527558.860951818;1191.5760368779265;2644042.2982500005;15101.75725;46.43821424851399;4235.86521333547;6558.253558380435;0.025671556519460466;0.26263767342816163;0.4316603877841001;0.2376026243594655;4
2019-07-24T16:29:08+02:00;25.408406275320274;101.6336251012811;4527967.923344331;2277.999045258206;2643335.9715;15620.484499999999;54.244406510464074;4752.27459745268;7239.988980129513;0.024031701989258754;0.23733707065314932;0.43157440344154396;0.23733707065314932;4
2019-07-24T16:30:08+02:00;30.99385228056771;123.97540912227085;2229734.2675734023;2102.1979157632877;1322112.5240000002;15793.159;64.59744164264467;5420.46463059238;8109.915667988301;0.025120514495328046;0.24974428154362566;0.43115063501853135;0.2247804432133264;4
2019-07-24T16:31:08+02:00;34.88981758032368;139.55927032129472;11206.258459776958;2909.633050758144;36831.6085;15684.496750000002;64.28600813431076;5473.06492744018;7977.896633750029;0.023512496064962328;0.22479548663718169;0.4313572249372982;0.22479548663718169;4
2019-07-24T16:32:08+02:00;35.3295252167879;141.3181008671516;9846.927353825979;3696.0676000665276;40966.58225;16990.339;64.15982403402792;5426.851228406811;8091.805209968583;0.02432927427421622;0.2373804029691285;0.4307037042403052;0.22487477543673895;4
2019-07-24T16:33:08+02:00;35.390914972512306;141.56365989004922;9992.080284408637;5628.500380726893;42888.17325;18582.176249999997;64.90704962491664;5439.9566747139015;7946.30404375815;0.023518484816985763;0.22485028503671012;0.4312993936243617;0.22485028503671012;4
2019-07-24T16:34:08+02:00;35.06499040786169;140.25996163144677;8590.007066713106;5392.780340343212;45369.387;19181.47825;69.12259398748098;5101.753282271915;8120.222704675786;0.023741258249465592;0.23000750842738232;0.42992395102651015;0.2200085083273923;5
2019-07-24T16:35:08+02:00;28.049305851020318;140.2465292551016;9534.149767868596;5379.091514118796;42546.736000000004;22063.429599999996;55.81674889198782;4723.933793039277;7263.443080729921;0.023977533707227085;0.23002409192979506;0.43047538220516646;0.220021091029525;5
2019-07-24T16:36:08+02:00;28.21265580471539;141.06327902357694;8056.372039668457;5279.937716102692;43781.9782;22171.3872;54.707494111236294;4723.860493955743;7324.703840008215;0.02444653529709494;0.2405973582701555;0.4322408710114317;0.23057782017086187;5
2019-07-24T16:37:08+02:00;28.196757194168487;140.98378597084243;6552.396770683772;3706.9239530932377;45806.008;22759.597;53.804054825733125;4715.335769948873;7181.691786341098;0.02465811166002419;0.2403422275417891;0.43217643512059406;0.23034322744179908;5
2019-07-24T16:38:08+02:00;28.253826109816636;141.26913054908317;6240.056742848386;3702.7576252458734;45514.815800000004;21963.2292;54.45091426227996;4743.851394204472;7199.506846200582;0.023740857924707506;0.23000109863274837;0.43201926377605027;0.23000109863274837;5
